worker,assignment,subject,ord,t,true_t,rt,event,piece,move_num,move,instance,optlen,diffoptlen,initial,restart,surrender,error_made,error_tomake,mild_error,mild_error_tomake,severe_error,severe_error_tomake,nonerror_tomake,decision,further,consec_error,consec_error_closer,consec_error_further,consec_error_cross,max_optlen,min_diffoptlen,max_diffoptlen,range_diffoptlen,max_consec_error,max_consec_error_closer,max_consec_error_further,max_consec_error_cross,node_human_static,max_node,edge_human_static,en_human_static,enp_human_static,e2n_human_static,scc_human_static,maxscc_human_static,cycle_human_static,maxcycle_human_static,cincycle_human_static,ninc_human_static,pnc_human_static,depth_human_static,ndepth_human_static,gcluster_human_static,lcluster_human_static,,,mobility,mobility_reduced,tie_mobred,mobinc,consec_mobility_reduced,,max_mobility,max_consec_mobility_reduced
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3512,1.52E+12,1.52E+12,1328,drag_end,1,1,5,prb24227,15,-1,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,2,6,4,6,2,8,0.89,8,1,0,0,,,8,0,0,1,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3516,1.52E+12,1.52E+12,4629,drag_end,3,2,34,prb24227,14,-2,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,13,1.44,1.44,18.78,2,6,4,6,2,8,0.89,8,1,0,0,,,9,0,0,1,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3518,1.52E+12,1.52E+12,715,drag_end,0,3,32,prb24227,13,-3,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,14,1.56,1.56,21.78,2,6,4,6,2,8,0.89,8,2,0,0,,,8,1,0,0,1,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3520,1.52E+12,1.52E+12,1582,drag_end,5,4,18,prb24227,12,-4,16,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,9,,16,1.78,1.78,28.44,1,9,12,7,16,9,1,8,3,0.078947368,0.05308642,,,8,0,1,0,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3522,1.52E+12,1.52E+12,3204,drag_end,1,5,23,prb24227,13,-3,16,0,0,1,1,0,1,1,0,0,2,0,1,1,0,0,,,,,,,,,9,,16,1.78,1.78,28.44,1,9,16,9,46,9,1,9,4,0.078947368,0.05308642,,,7,1,0,0,1,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3524,1.52E+12,1.52E+12,1304,drag_end,2,6,20,prb24227,13,-3,16,0,0,1,1,1,0,0,1,0,3,0,2,2,0,0,,,,,,,,,9,,16,1.78,1.78,28.44,1,9,16,9,46,9,1,9,4,0.078947368,0.05308642,,,7,0,1,0,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3526,1.52E+12,1.52E+12,663,drag_end,5,7,12,prb24227,14,-2,16,0,0,1,1,0,1,1,0,0,2,0,3,3,0,0,,,,,,,,,9,,14,1.56,1.56,21.78,2,6,4,6,2,8,0.89,8,1,0,0,,,7,0,1,0,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3528,1.52E+12,1.52E+12,959,drag_end,2,8,19,prb24227,14,-2,16,0,0,1,1,1,0,0,1,0,3,0,4,4,0,0,,,,,,,,,9,,14,1.56,1.56,21.78,2,6,4,6,2,8,0.89,8,1,0,0,,,7,0,1,0,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3530,1.52E+12,1.52E+12,1814,drag_end,0,9,30,prb24227,15,-1,16,0,0,1,1,0,0,1,1,0,3,0,5,5,0,0,,,,,,,,,9,,13,1.44,1.44,18.78,2,6,4,6,2,8,0.89,6,3,0,0,,,8,0,0,1,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3532,1.52E+12,1.52E+12,1079,drag_end,3,10,32,prb24227,16,0,16,0,0,1,1,0,1,1,0,0,2,0,6,6,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,2,6,4,6,2,8,0.89,8,1,0,0,,,7,1,0,0,1,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3534,1.52E+12,1.52E+12,1085,drag_end,2,11,20,prb24227,16,0,16,0,0,1,1,1,1,0,0,0,2,0,7,7,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,2,6,4,6,2,8,0.89,8,1,0,0,,,7,0,1,0,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3536,1.52E+12,1.52E+12,1926,drag_end,2,12,19,prb24227,16,0,16,0,0,1,1,1,1,0,0,0,2,0,8,8,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,2,6,4,6,2,8,0.89,8,1,0,0,,,7,0,1,0,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3538,1.52E+12,1.52E+12,1513,drag_end,2,13,20,prb24227,16,0,16,0,0,1,1,1,1,0,0,0,2,0,9,9,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,2,6,4,6,2,8,0.89,8,1,0,0,,,7,0,1,0,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3540,1.52E+12,1.52E+12,2054,drag_end,2,14,19,prb24227,16,0,16,0,0,1,1,1,1,0,0,0,2,0,10,10,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,2,6,4,6,2,8,0.89,8,1,0,0,,,7,0,1,0,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3544,1.52E+12,1.52E+12,2181,drag_end,3,15,33,prb24227,16,0,16,0,0,1,0,1,0,0,0,1,1,0,11,11,0,0,,,,,,,,,9,,13,1.44,1.62,18.78,2,6,4,6,2,8,0.89,6,2,0,0,,,8,0,0,1,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3546,1.52E+12,1.52E+12,499,drag_end,0,16,31,prb24227,15,-1,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,13,1.44,1.62,18.78,2,6,4,6,2,8,0.89,8,1,0,0,,,8,0,1,0,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3548,1.52E+12,1.52E+12,1125,drag_end,5,17,18,prb24227,14,-2,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,15,1.67,1.88,25,1,8,10,7,13,8,0.89,9,1,0.088235294,0.062962963,,,8,0,1,0,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3552,1.52E+12,1.52E+12,1207,drag_end,r,18,12,prb24227,13,-3,16,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,9,,15,1.67,1.88,25,1,8,10,5,6,8,0.89,9,1,0.085714286,0.055555556,,,8,0,1,0,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3554,1.52E+12,1.52E+12,1342,drag_end,2,19,20,prb24227,13,-3,16,0,0,1,1,1,1,0,0,0,2,0,1,1,0,0,,,,,,,,,9,,15,1.67,1.88,25,1,8,10,5,6,8,0.89,9,1,0.085714286,0.055555556,,,8,0,1,0,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3556,1.52E+12,1.52E+12,792,drag_end,1,20,29,prb24227,13,-3,16,0,0,1,0,1,0,0,0,1,1,0,2,2,0,0,,,,,,,,,9,,16,1.78,2,28.44,1,8,10,5,6,8,0.89,9,1,0.153846154,0.171604938,,,8,0,1,0,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3558,1.52E+12,1.52E+12,488,drag_end,2,21,21,prb24227,12,-4,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,16,1.78,1.78,28.44,1,9,15,7,25,9,1,9,4,0.153846154,0.097530864,,,6,1,0,0,1,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3560,1.52E+12,1.52E+12,1105,drag_end,7,22,20,prb24227,11,-5,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,16,1.78,1.78,28.44,1,9,19,8,52,9,1,9,1,0.15,0.097530864,,,5,1,0,0,2,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3562,1.52E+12,1.52E+12,2279,drag_end,r,23,13,prb24227,10,-6,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,16,1.78,1.78,28.44,1,9,14,8,33,9,1,9,1,0.157894737,0.104938272,,,3,1,0,0,3,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3564,1.52E+12,1.52E+12,994,drag_end,4,24,7,prb24227,9,-7,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,16,1.78,2,28.44,1,8,9,7,14,8,0.89,8,2,0.157894737,0.12345679,,,5,0,0,1,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3566,1.52E+12,1.52E+12,587,drag_end,5,25,0,prb24227,8,-8,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,14,1.56,1.75,21.78,1,8,9,7,14,8,0.89,9,1,0.107142857,0.081481481,,,4,1,0,0,1,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3568,1.52E+12,1.52E+12,3186,drag_end,0,26,30,prb24227,7,-9,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,14,1.56,1.56,21.78,1,9,9,7,10,9,1,9,3,0.115384615,0.081481481,,,5,0,0,1,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3570,1.52E+12,1.52E+12,725,drag_end,7,27,26,prb24227,6,-10,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,15,1.67,1.88,25,1,7,7,5,6,7,0.78,9,1,0.181818182,0.104938272,,,6,0,0,1,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3572,1.52E+12,1.52E+12,714,drag_end,2,28,18,prb24227,5,-11,16,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,9,,15,1.67,2.14,25,1,7,7,5,6,7,0.78,8,2,0.176470588,0.171604938,,,9,0,0,1,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3578,1.52E+12,1.52E+12,2615,drag_end,1,29,17,prb24227,5,-11,16,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,,,,,,,,,9,,15,1.67,1.88,25,1,7,7,5,6,7,0.78,9,1,0.09375,0.055555556,,,9,0,1,0,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3580,1.52E+12,1.52E+12,570,drag_end,3,30,34,prb24227,4,-12,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,15,1.67,1.88,25,1,8,9,7,13,8,0.89,8,1,0.09375,0.055555556,,,9,0,1,0,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3582,1.52E+12,1.52E+12,738,drag_end,6,31,21,prb24227,3,-13,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,9,,16,1.78,2,28.44,1,8,9,7,13,8,0.89,9,1,0.153846154,0.097530864,,,11,0,0,1,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3584,1.52E+12,1.52E+12,1653,drag_end,1,32,5,prb24227,2,-14,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,1,,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,,,11,0,1,0,0,,,
A3GOOI75XOF24V,3AZHRG4CU5SYU12YRVPCSZALW5003R,A3GOOI75XOF24V:3TMFV4NEP9MD3O9PWJDTQBR0HZYW8I,3587,1.52E+12,1.52E+12,4400,drag_end,r,33,16,prb24227,1,-15,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,1,,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,,,4,1,0,0,1,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,10,1.52E+12,1.52E+12,0,start,NA,0,NA,prb72800,14,0,14,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,8,,11,1.38,1.38,15.12,1,7,5,4,2,7,0.88,6,1,0,0,,,15,0,0,0,2,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,20,1.52E+12,1.52E+12,126704,drag_end,3,0,27,prb72800,14,0,14,0,0,1,1,1,1,0,0,0,2,0,1,1,0,0,,,,,,,,,8,,11,1.38,1.38,15.12,1,7,5,4,2,7,0.88,6,1,0,0,,,12,1,0,0,3,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,22,1.52E+12,1.52E+12,1178,drag_end,7,1,18,prb72800,14,0,14,0,0,1,0,1,0,0,0,1,1,0,2,2,0,0,,,,,,,,,8,,10,1.25,1.43,12.5,1,6,4,4,2,6,0.75,6,1,0,0,,,15,0,0,1,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,24,1.52E+12,1.52E+12,1189,drag_end,1,2,30,prb72800,13,-1,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,7,,8,1.14,1.33,9.14,1,5,3,5,3,5,0.71,5,1,0.5,0.302777778,,,15,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,28,1.52E+12,1.52E+12,2545,drag_end,3,3,24,prb72800,12,-2,14,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,7,,8,1.14,1.33,9.14,1,5,3,5,3,5,0.71,5,1,0.5,0.302777778,,,12,1,0,0,1,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,30,1.52E+12,1.52E+12,927,drag_end,7,4,20,prb72800,13,-1,14,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,,,,,,,,,7,,10,1.43,1.43,14.29,1,6,5,5,4,6,0.86,5,1,0.576923077,0.333333333,,,6,1,0,0,2,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,40,1.52E+12,1.52E+12,4721,drag_end,7,5,18,prb72800,12,-2,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,7,,8,1.14,1.33,9.14,1,5,3,5,3,5,0.71,5,1,0.5,0.302777778,,,12,0,0,1,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,42,1.52E+12,1.52E+12,1128,drag_end,4,6,27,prb72800,11,-3,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,6,,7,1.17,1.17,8.17,1,5,2,4,0,5,0.83,4,2,0,0,,,12,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,48,1.52E+12,1.52E+12,3207,drag_end,2,7,28,prb72800,10,-4,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,5,,5,1,1,5,1,4,1,4,0,4,0.8,5,1,0,0,,,8,1,0,0,1,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,52,1.52E+12,1.52E+12,4864,drag_end,5,8,3,prb72800,9,-5,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,6,1,0,0,2,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,54,1.52E+12,1.52E+12,1376,drag_end,6,9,5,prb72800,8,-6,14,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,6,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,56,1.52E+12,1.52E+12,1032,drag_end,6,10,23,prb72800,9,-5,14,0,0,1,1,0,1,1,0,0,2,0,1,1,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,1,0,0,1,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,58,1.52E+12,1.52E+12,1105,drag_end,7,11,20,prb72800,9,-5,14,0,0,1,1,1,1,0,0,0,2,0,2,2,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,68,1.52E+12,1.52E+12,5318,drag_end,7,12,18,prb72800,9,-5,14,0,0,1,1,1,0,0,1,0,3,0,3,3,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,72,1.52E+12,1.52E+12,2592,drag_end,5,13,4,prb72800,10,-4,14,0,0,1,1,0,0,1,1,0,3,0,4,4,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,82,1.52E+12,1.52E+12,6537,drag_end,4,14,3,prb72800,11,-3,14,0,0,1,0,0,0,1,0,1,1,0,5,5,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,84,1.52E+12,1.52E+12,1943,drag_end,4,15,27,prb72800,10,-4,14,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,98,1.52E+12,1.52E+12,6288,drag_end,7,16,20,prb72800,10,-4,14,0,0,1,1,1,1,0,0,0,2,0,1,1,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,100,1.52E+12,1.52E+12,987,drag_end,6,17,11,prb72800,10,-4,14,0,0,1,1,1,1,0,0,0,2,0,2,2,0,0,,,,,,,,,4,,4,1,1.33,4,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,102,1.52E+12,1.52E+12,1021,drag_end,6,18,23,prb72800,10,-4,14,0,0,1,1,1,1,0,0,0,2,0,3,3,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,104,1.52E+12,1.52E+12,897,drag_end,7,19,18,prb72800,10,-4,14,0,0,1,0,1,0,0,0,1,1,0,4,4,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,110,1.52E+12,1.52E+12,1766,drag_end,5,20,3,prb72800,9,-5,14,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,112,1.52E+12,1.52E+12,1693,drag_end,3,21,25,prb72800,10,-4,14,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,118,1.52E+12,1.52E+12,1399,drag_end,3,22,24,prb72800,9,-5,14,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,120,1.52E+12,1.52E+12,757,drag_end,7,23,20,prb72800,9,-5,14,0,0,1,1,1,1,0,0,0,2,0,1,1,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,142,1.52E+12,1.52E+12,10864,drag_end,7,24,18,prb72800,9,-5,14,0,0,1,1,1,1,0,0,0,2,0,2,2,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,144,1.52E+12,1.52E+12,3519,drag_end,7,25,20,prb72800,9,-5,14,0,0,1,1,1,1,0,0,0,2,0,3,3,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
A2QIZ31TMHU0GD,3AZHRG4CU5SYU12YRVPCSZALW5003R,A2QIZ31TMHU0GD:3FUI0JHJPY6UBT1VAI7VUX8S3KH33W,154,1.52E+12,1.52E+12,6816,drag_end,7,26,18,prb72800,9,-5,14,0,0,1,1,1,0,0,1,0,3,0,4,4,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,5,0,1,0,0,,,
